date_tirage;regime;jour;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;gagnants_5b_2e;gagnants_5b_1e;gagnants_5b_0e;gagnants_4b_2e;gagnants_4b_1e;gagnants_4b_0e;gagnants_3b_2e;gagnants_3b_1e;gagnants_3b_0e;gagnants_2b_2e;gagnants_2b_1e;gagnants_2b_0e;gagnants_1b_2e;rapport_5b_2e;rapport_5b_1e;rapport_5b_0e;rapport_4b_2e;rapport_4b_1e;rapport_4b_0e;rapport_3b_2e;rapport_3b_1e;rapport_3b_0e;rapport_2b_2e;rapport_2b_1e;rapport_2b_0e;rapport_1b_2e;gagnants_non_publies;id_fdj;source
2005-10-14;2004-2011 : 50 boules / 9 etoiles;VENDREDI;10;19;11;23;20;6;1;1;2;16;95;1600;2692;4504;66266;112618;60800;864074;;281944;15000000.0;1099329.3;38996.4;4691.3;185.6;77.2;65.9;22.8;12.3;21.5;8.2;;10.6;False;2005041;euromillions.csv
2005-10-21;2004-2011 : 50 boules / 9 etoiles;VENDREDI;19;14;33;1;29;1;8;0;3;8;69;1148;1834;3134;54918;86783;44765;774843;;223335;0.0;712536.9;75827.4;6279.7;251.6;110.2;92.1;26.8;15.6;28.3;8.9;;13.0;False;2005042;euromillions.csv
2005-10-28;2004-2011 : 50 boules / 9 etoiles;VENDREDI;14;50;47;44;36;3;5;0;5;4;66;847;1202;3454;42750;59563;56512;673528;;355384;0.0;441566.3;156636.7;6780.8;352.2;173.7;86.3;35.5;23.5;23.2;10.6;;8.4;False;2005043;euromillions.csv
2005-11-04;2004-2011 : 50 boules / 9 etoiles;VENDREDI;38;42;36;37;26;2;6;0;4;6;55;794;1316;3079;40888;62207;53333;661186;;320623;0.0;592653.2;112123.5;8736.9;403.4;170.4;104.0;39.9;24.2;26.4;11.6;;10.0;False;2005044;euromillions.csv
2005-11-11;2004-2011 : 50 boules / 9 etoiles;VENDREDI;41;16;36;42;15;5;3;1;2;7;84;955;1387;4097;47759;68691;74135;813259;;449135;45117030.0;1262278.0;102346.8;6092.0;357.2;172.1;83.2;36.4;23.3;20.2;10.0;;7.6;False;2005045;euromillions.csv
2005-11-18;2004-2011 : 50 boules / 9 etoiles;VENDREDI;34;17;18;48;25;3;2;0;4;5;54;1053;1471;2629;50389;70932;38407;761628;;209712;0.0;546924.5;124166.6;8212.0;280.7;140.6;112.4;29.9;19.5;33.8;9.3;;14.2;False;2005046;euromillions.csv
2005-11-25;2004-2011 : 50 boules / 9 etoiles;VENDREDI;27;39;47;6;1;6;1;0;3;12;128;1095;1846;5049;50879;81703;65311;747406;;276033;0.0;735259.1;52163.6;3493.1;272.2;113.0;59.0;29.8;17.1;20.0;9.5;;10.9;False;2005047;euromillions.csv
2005-12-02;2004-2011 : 50 boules / 9 etoiles;VENDREDI;1;30;20;9;23;4;7;0;7;7;126;1563;2694;4716;66992;109642;63597;877657;;322685;0.0;336082.2;95374.6;3784.7;203.4;82.6;67.4;24.2;13.6;21.9;8.6;;9.9;False;2005048;euromillions.csv
2005-12-09;2004-2011 : 50 boules / 9 etoiles;VENDREDI;11;42;38;35;18;1;5;0;6;6;66;1168;1746;3886;56818;83483;60244;861557;;341441;0.0;422158.7;119801.8;7779.3;293.0;137.2;88.0;30.7;19.2;24.9;9.5;;10.1;False;2005049;euromillions.csv
2005-12-16;2004-2011 : 50 boules / 9 etoiles;VENDREDI;2;18;3;15;32;7;6;0;8;11;94;1458;2425;3691;71132;112057;58029;1029407;;288657;0.0;346861.3;71588.0;5983.8;257.1;108.2;101.5;26.8;15.7;28.4;8.7;;13.1;False;2005050;euromillions.csv
2005-12-23;2004-2011 : 50 boules / 9 etoiles;VENDREDI;31;42;37;36;15;1;7;0;3;8;85;1397;2082;4172;63659;107300;63603;977130;;367715;0.0;1107020.1;117807.8;7919.8;321.2;150.8;107.5;35.9;19.6;31.0;11.0;;12.3;False;2005051;euromillions.csv
2005-12-30;2004-2011 : 50 boules / 9 etoiles;VENDREDI;19;45;43;8;16;1;4;0;8;10;82;1660;2744;4715;77955;125541;75338;1201474;;403008;0.0;466812.7;105979.1;9231.6;304.0;128.7;107.0;33.0;18.8;29.4;10.0;;12.6;False;2005052;euromillions.csv
2006-01-06;2004-2011 : 50 boules / 9 etoiles;VENDREDI;6;26;14;9;2;4;5;0;21;30;186;3639;5367;7784;138042;196048;100522;1725779;;495725;0.0;195331.7;38802.3;4470.3;152.3;72.2;71.2;20.4;13.2;24.2;7.7;;11.2;False;2006001;euromillions.csv
2006-01-13;2004-2011 : 50 boules / 9 etoiles;VENDREDI;12;19;33;34;8;1;6;0;21;19;273;3662;5685;11667;159178;259194;162562;2186008;;824030;0.0;288088.1;90360.5;4492.0;223.2;100.6;70.0;26.1;14.8;22.1;8.9;;10.0;False;2006002;euromillions.csv
2006-01-20;2004-2011 : 50 boules / 9 etoiles;VENDREDI;15;12;50;33;44;6;2;0;18;23;261;3645;5539;12248;157305;244081;180780;2330229;;971110;0.0;373221.4;82889.3;5217.4;249.0;114.7;74.1;29.4;17.4;22.0;9.3;;9.4;False;2006003;euromillions.csv
2006-01-27;2004-2011 : 50 boules / 9 etoiles;VENDREDI;9;21;15;40;49;4;1;0;13;25;238;3942;6576;12493;195695;318416;187791;2914433;;1008632;0.0;657741.4;97061.3;7282.5;293.1;122.9;92.4;30.1;17.0;27.0;9.5;;11.5;False;2006004;euromillions.csv
2006-02-03;2004-2011 : 50 boules / 9 etoiles;VENDREDI;30;39;9;21;50;3;1;3;46;67;436;6443;9281;16508;261237;381199;237895;3747671;;1258026;61191026.0;224419.2;43725.0;4799.4;216.5;105.2;84.5;27.2;17.2;25.8;8.9;;11.2;False;2006005;euromillions.csv
2006-02-10;2004-2011 : 50 boules / 9 etoiles;VENDREDI;5;38;6;48;50;6;7;0;10;6;75;1281;2001;4180;73925;109350;65605;1135640;;365503;0.0;350342.4;165702.5;9468.7;369.5;165.6;113.2;32.6;20.3;31.7;10.0;;13.0;False;2006006;euromillions.csv
2006-02-17;2004-2011 : 50 boules / 9 etoiles;VENDREDI;4;23;38;24;26;4;2;1;9;10;128;1602;2331;6514;80450;114096;95427;1173783;;460514;27813382.0;366762.7;93673.1;5227.2;278.4;133.9;68.4;28.2;18.3;20.5;9.1;;9.7;False;2006007;euromillions.csv
2006-02-24;2004-2011 : 50 boules / 9 etoiles;VENDREDI;18;19;1;47;11;7;3;0;4;18;165;1787;2965;7605;77167;119990;109371;1075859;;562765;0.0;742185.5;46804.4;3647.1;224.4;94.7;52.7;26.5;15.7;16.1;8.9;;7.2;False;2006008;euromillions.csv
2006-03-03;2004-2011 : 50 boules / 9 etoiles;VENDREDI;5;44;10;8;3;3;5;0;10;10;447;2682;3287;12387;98219;120180;131129;1281199;;578030;0.0;297436.9;84407.7;1348.7;149.8;85.5;32.4;20.8;15.7;13.4;7.5;;7.0;False;2006009;euromillions.csv
2006-03-10;2004-2011 : 50 boules / 9 etoiles;VENDREDI;1;33;21;45;49;4;8;0;3;16;115;1731;2919;4892;71795;120296;69856;1008281;;381242;0.0;1035730.1;55110.6;5476.8;242.5;100.6;85.8;29.8;16.4;26.4;9.9;;11.1;False;2006010;euromillions.csv
2006-03-17;2004-2011 : 50 boules / 9 etoiles;VENDREDI;50;44;5;45;32;7;1;0;4;7;89;1246;1902;4271;65902;101319;67413;1031433;;389072;0.0;822820.2;133430.3;7496.0;356.9;163.6;104.1;34.4;20.6;29.0;10.3;;11.5;False;2006011;euromillions.csv
2006-03-24;2004-2011 : 50 boules / 9 etoiles;VENDREDI;17;47;28;33;35;4;9;0;11;5;117;1600;2653;5399;76058;124749;79089;1117509;;426425;0.0;313510.4;195732.1;5974.7;291.2;122.9;86.3;31.2;17.5;25.9;10.0;;11.0;False;2006012;euromillions.csv
2006-03-31;2004-2011 : 50 boules / 9 etoiles;VENDREDI;50;3;45;20;31;7;6;1;5;11;98;1927;2872;4766;83615;126307;70602;1227475;;382201;75753123.0;715464.3;92289.6;7399.3;250.8;117.8;101.4;29.4;17.9;30.1;9.4;;12.7;False;2006013;euromillions.csv
2006-04-07;2004-2011 : 50 boules / 9 etoiles;VENDREDI;13;12;29;50;44;4;5;0;3;14;90;1518;2258;4368;72311;104847;64685;1088975;;337524;0.0;915222.8;55655.4;6183.9;244.4;115.0;84.9;26.1;16.6;25.2;8.1;;11.1;False;2006014;euromillions.csv
2006-04-14;2004-2011 : 50 boules / 9 etoiles;VENDREDI;34;35;26;16;49;6;2;1;3;2;113;1186;1720;5240;56696;86170;71956;820135;;389658;25915863.0;887536.1;377802.5;4776.2;303.3;146.4;68.6;32.3;19.6;22.0;10.5;;9.3;False;2006015;euromillions.csv
2006-04-21;2004-2011 : 50 boules / 9 etoiles;VENDREDI;46;1;22;20;37;1;9;0;5;7;100;987;1444;4446;49460;78631;69853;766439;;371642;0.0;502185.1;101794.2;5089.7;343.7;164.4;76.3;34.9;20.2;21.3;10.6;;9.2;False;2006016;euromillions.csv
2006-04-28;2004-2011 : 50 boules / 9 etoiles;VENDREDI;17;5;33;22;10;7;5;4;20;24;304;2949;3424;9544;98689;121502;107999;1181143;;471501;6452983.0;131382.4;31070.1;1752.0;120.4;72.5;37.2;18.3;13.7;14.4;7.2;;7.6;False;2006017;euromillions.csv
2006-05-05;2004-2011 : 50 boules / 9 etoiles;VENDREDI;8;50;16;4;14;9;3;0;4;4;108;1447;2292;4147;66046;109050;59092;916458;;307219;0.0;615969.3;174802.1;4624.3;230.1;101.6;80.2;25.7;14.3;24.7;8.7;;10.9;False;2006018;euromillions.csv
2006-05-12;2004-2011 : 50 boules / 9 etoiles;VENDREDI;23;5;20;34;50;1;5;2;11;15;159;2022;2543;6236;77618;98291;82046;1044778;;387938;12820188.0;233631.2;48620.5;3276.3;171.7;95.5;55.6;22.8;16.6;18.6;7.9;;9.0;False;2006019;euromillions.csv
2006-05-19;2004-2011 : 50 boules / 9 etoiles;VENDREDI;49;34;25;3;5;8;5;1;2;3;80;1302;1668;4924;63577;85053;76464;950305;;400849;15000000.0;1248252.6;236155.9;6325.6;259.1;141.5;68.5;27.0;18.6;19.4;8.5;;8.5;False;2006020;euromillions.csv
2006-05-26;2004-2011 : 50 boules / 9 etoiles;VENDREDI;21;41;12;2;49;3;7;2;9;17;120;1268;2042;5654;53374;83496;84289;804594;;452315;7500000.0;263416.6;39575.3;4004.6;252.6;109.8;56.6;30.6;18.0;16.7;9.5;;7.1;False;2006021;euromillions.csv
2006-06-02;2004-2011 : 50 boules / 9 etoiles;VENDREDI;41;7;48;27;8;6;1;0;6;6;83;1020;1691;3909;51821;88986;58332;781747;;326780;0.0;394788.8;112034.6;5784.9;313.8;132.5;81.8;31.5;16.9;24.1;9.8;;9.8;False;2006022;euromillions.csv
2006-06-09;2004-2011 : 50 boules / 9 etoiles;VENDREDI;3;34;39;15;12;4;6;0;9;8;116;1418;2370;5446;64911;107098;72578;883155;;363887;0.0;268609.0;85755.2;4224.3;230.3;96.4;59.9;25.6;14.3;19.8;8.8;;9.0;False;2006023;euromillions.csv
2006-06-16;2004-2011 : 50 boules / 9 etoiles;VENDREDI;26;36;1;16;30;9;3;0;12;12;101;1440;2210;4216;61545;93201;57670;836885;;318596;0.0;209527.7;59460.5;5046.1;235.9;107.6;80.5;28.1;17.1;25.9;9.7;;10.7;False;2006024;euromillions.csv
2006-06-23;2004-2011 : 50 boules / 9 etoiles;VENDREDI;44;30;9;21;43;9;1;0;7;8;115;1558;2545;4749;61545;94208;72633;868232;;401754;0.0;391601.0;97238.7;4831.7;237.7;101.8;78.0;30.6;18.4;22.4;10.2;;9.3;False;2006025;euromillions.csv
2006-06-30;2004-2011 : 50 boules / 9 etoiles;VENDREDI;16;6;15;40;43;1;2;0;3;7;97;1354;1941;3806;66396;97889;55809;1054483;;300685;0.0;1003962.5;122103.5;6293.9;300.5;146.7;106.9;31.2;19.5;32.0;9.2;;13.6;False;2006026;euromillions.csv
2006-07-07;2004-2011 : 50 boules / 9 etoiles;VENDREDI;35;9;7;43;18;7;5;2;13;9;189;2118;2638;7680;88116;110796;114047;1263885;;577658;34204133.0;249486.5;102267.0;3478.4;206.9;116.3;57.0;25.3;18.5;16.9;8.3;;7.6;False;2006027;euromillions.csv
2006-07-14;2004-2011 : 50 boules / 9 etoiles;VENDREDI;1;31;7;17;36;8;2;0;0;8;99;1039;2138;4538;50606;94232;66386;758390;;355221;0.0;0.0;370709.4;4729.9;300.4;102.2;68.7;31.4;15.5;20.6;9.8;;8.8;False;2006028;euromillions.csv
2006-07-21;2004-2011 : 50 boules / 9 etoiles;VENDREDI;50;4;38;2;9;8;6;1;4;9;74;1052;1908;3418;55502;95427;49401;824782;;264292;25042525.0;592212.2;74693.4;6488.8;304.2;117.4;93.6;29.4;15.7;28.5;9.3;;12.2;False;2006029;euromillions.csv
2006-07-28;2004-2011 : 50 boules / 9 etoiles;VENDREDI;3;43;29;8;12;6;7;0;2;13;92;1583;2228;3669;65170;97551;50072;896753;;248311;0.0;1135174.4;49560.6;5002.2;193.8;96.3;83.6;24.0;14.7;26.9;8.2;;12.4;False;2006030;euromillions.csv
2006-08-04;2004-2011 : 50 boules / 9 etoiles;VENDREDI;26;15;32;14;1;7;3;0;4;3;118;1121;1590;5306;54067;84763;83882;832244;;455706;0.0;586750.7;222013.7;4031.7;282.9;139.6;59.7;29.9;17.5;16.6;9.1;;7.0;False;2006031;euromillions.csv
2006-08-11;2004-2011 : 50 boules / 9 etoiles;VENDREDI;47;31;46;28;27;5;2;0;0;7;77;897;1375;3821;46056;64830;65710;781822;;393400;0.0;0.0;445391.9;6393.1;365.8;167.0;85.8;36.3;23.7;21.9;10.0;;8.4;False;2006032;euromillions.csv
2006-08-18;2004-2011 : 50 boules / 9 etoiles;VENDREDI;37;40;50;12;39;1;2;0;3;10;60;982;1592;3337;54231;82116;47840;863346;;260450;0.0;866860.3;73800.2;8785.7;357.8;154.5;105.3;33.0;20.1;32.3;9.7;;13.6;False;2006033;euromillions.csv
2006-08-25;2004-2011 : 50 boules / 9 etoiles;VENDREDI;47;10;28;48;40;8;6;1;6;8;77;1271;1830;3910;58648;88704;59632;893467;;323239;57414511.0;475698.8;101246.7;7513.6;303.4;147.5;98.6;33.5;20.4;28.4;10.3;;12.0;False;2006034;euromillions.csv
2006-09-01;2004-2011 : 50 boules / 9 etoiles;VENDREDI;25;50;7;45;3;9;6;0;7;12;95;1348;2314;3712;63942;103584;52920;878940;;263868;0.0;337100.5;55803.8;5034.9;236.5;96.4;85.9;25.4;14.4;26.5;8.7;;12.2;False;2006035;euromillions.csv
2006-09-08;2004-2011 : 50 boules / 9 etoiles;VENDREDI;12;10;32;33;1;8;1;0;6;3;80;1340;1971;3867;64022;96161;55137;941652;;268461;0.0;406808.3;230891.2;6184.5;246.1;117.1;85.2;26.2;16.1;26.3;8.4;;12.4;False;2006036;euromillions.csv
2006-09-15;2004-2011 : 50 boules / 9 etoiles;VENDREDI;10;49;26;6;16;7;9;0;4;11;96;1606;2565;4129;70567;113465;57017;922989;;301136;0.0;649507.8;67025.3;5485.7;218.6;95.8;85.0;25.3;14.5;27.0;9.1;;11.7;False;2006037;euromillions.csv
2006-09-22;2004-2011 : 50 boules / 9 etoiles;VENDREDI;30;45;49;29;10;8;3;0;5;3;93;1259;1911;3821;56705;87665;62140;889066;;344443;0.0;553842.3;261952.4;6035.7;297.2;137.0;97.9;33.6;20.0;26.4;10.1;;10.9;False;2006038;euromillions.csv
2006-09-29;2004-2011 : 50 boules / 9 etoiles;VENDREDI;1;3;24;6;18;5;8;0;12;29;192;2460;4121;7185;91706;147796;91352;1168200;;461131;0.0;250022.4;29359.5;3167.5;164.8;68.8;56.4;22.5;12.8;19.5;8.3;;8.8;False;2006039;euromillions.csv
2006-10-06;2004-2011 : 50 boules / 9 etoiles;VENDREDI;5;35;11;22;38;7;8;0;17;26;110;2734;4137;4394;97246;149691;61911;1272231;;329703;0.0;199361.7;36991.7;6245.3;167.5;77.4;104.2;24.0;14.3;32.5;8.6;;14.0;False;2006040;euromillions.csv
2006-10-13;2004-2011 : 50 boules / 9 etoiles;VENDREDI;2;32;38;41;25;5;3;0;7;6;129;1785;2495;7591;91196;126213;129552;1459326;;770741;0.0;649447.2;215019.6;7143.5;344.1;172.3;80.9;34.3;22.8;20.8;10.1;;8.0;False;2006041;euromillions.csv
2006-10-20;2004-2011 : 50 boules / 9 etoiles;VENDREDI;10;34;47;19;45;6;3;0;3;21;161;2344;3437;7506;107061;160082;109914;1605189;;604479;0.0;1582400.4;64151.3;5976.8;273.6;130.6;85.4;30.5;18.8;25.6;9.5;;10.7;False;2006042;euromillions.csv
2006-10-27;2004-2011 : 50 boules / 9 etoiles;VENDREDI;3;50;44;4;8;8;7;0;14;16;150;2950;4437;7814;139139;211581;113863;2080966;;575492;0.0;393862.2;97800.2;7451.4;252.5;117.5;95.3;27.3;16.5;28.7;8.5;;13.0;False;2006043;euromillions.csv
2006-11-03;2004-2011 : 50 boules / 9 etoiles;VENDREDI;13;11;44;24;49;9;3;0;12;15;228;3303;4914;10924;156268;227785;156019;2239412;;786547;0.0;512739.2;116405.6;5470.1;251.7;118.4;76.1;27.1;17.1;23.4;8.9;;10.6;False;2006044;euromillions.csv
2006-11-10;2004-2011 : 50 boules / 9 etoiles;VENDREDI;36;30;14;27;21;2;3;0;12;29;198;4066;5488;10187;188115;256547;151575;2813491;;794476;0.0;617824.2;72549.7;7589.9;246.4;127.7;98.3;27.1;18.3;29.0;8.5;;12.7;False;2006045;euromillions.csv
2006-11-17;2004-2011 : 50 boules / 9 etoiles;VENDREDI;36;12;33;22;32;2;6;0;20;29;595;6314;9032;22692;267137;393277;289588;3520602;;1429929;0.0;9652340.0;97247.1;3385.5;212.6;104.0;59.1;25.6;16.0;20.4;9.1;;9.4;False;2006046;euromillions.csv
2006-11-24;2004-2011 : 50 boules / 9 etoiles;VENDREDI;8;5;40;25;17;5;1;2;18;16;236;2993;3708;7895;107868;137629;107583;1391693;;504260;7500000.0;189530.1;60508.7;2930.2;154.0;87.0;58.3;21.7;15.7;18.8;7.9;;9.2;False;2006047;euromillions.csv
2006-12-01;2004-2011 : 50 boules / 9 etoiles;VENDREDI;16;37;8;41;4;2;5;0;5;9;140;1622;2174;6557;81907;109723;96441;1111142;;519878;0.0;641911.8;101202.3;4647.0;267.4;139.6;66.1;27.0;18.5;19.7;9.3;;8.4;False;2006048;euromillions.csv
2006-12-08;2004-2011 : 50 boules / 9 etoiles;VENDREDI;47;36;17;16;18;1;2;0;2;4;65;1019;1505;3478;54888;84860;52144;927011;;293923;0.0;1510766.8;214365.5;9422.6;400.7;189.9;117.3;37.9;22.6;34.4;10.5;;14.0;False;2006049;euromillions.csv
2006-12-15;2004-2011 : 50 boules / 9 etoiles;VENDREDI;35;37;9;42;23;3;7;0;8;16;226;2110;3022;8443;81582;121425;111666;1072415;;596172;0.0;406071.1;57618.2;2913.6;208.0;101.6;51.9;27.4;16.9;17.2;9.8;;7.4;False;2006050;euromillions.csv
2006-12-22;2004-2011 : 50 boules / 9 etoiles;VENDREDI;20;11;43;9;38;2;3;0;4;11;108;1782;2470;4608;88394;120749;69456;1303624;;373842;0.0;881182.6;90932.8;6615.4;267.2;134.9;103.3;27.4;18.5;30.1;8.7;;12.8;False;2006051;euromillions.csv
2006-12-29;2004-2011 : 50 boules / 9 etoiles;VENDREDI;14;9;6;13;35;3;4;0;7;9;122;2153;3045;6362;105993;148693;91765;1491516;;454975;0.0;522022.5;115221.1;6071.3;229.3;113.5;77.6;23.7;15.6;23.6;7.9;;10.9;False;2006052;euromillions.csv
2007-01-05;2004-2011 : 50 boules / 9 etoiles;VENDREDI;17;45;36;29;19;6;5;2;4;14;113;2016;2669;5761;91708;121301;85296;1373639;;468646;39156078.0;952637.9;77240.9;6835.4;255.4;135.0;89.3;28.6;19.9;26.5;8.9;;11.0;False;2007001;euromillions.csv
2007-01-12;2004-2011 : 50 boules / 9 etoiles;VENDREDI;14;8;25;19;11;3;5;1;8;15;316;2862;3782;10101;101524;130992;125003;1303014;;601008;15000000.0;380580.0;57601.3;1953.0;143.7;76.1;40.7;20.6;14.7;14.4;7.5;;6.9;False;2007002;euromillions.csv
2007-01-19;2004-2011 : 50 boules / 9 etoiles;VENDREDI;27;5;13;33;42;4;2;1;12;27;153;2419;3909;6152;83963;137036;82007;1109870;;405624;15000000.0;243352.1;30693.0;3868.8;163.1;70.6;64.1;23.9;13.5;21.1;8.5;;9.8;False;2007003;euromillions.csv
2007-01-26;2004-2011 : 50 boules / 9 etoiles;VENDREDI;38;11;23;15;30;4;9;0;7;12;158;2199;3553;5167;74552;128056;69862;1008823;;352140;0.0;405759.4;67169.6;3643.9;174.5;75.6;74.2;26.2;14.0;24.1;9.1;;11.0;False;2007004;euromillions.csv
2007-02-02;2004-2011 : 50 boules / 9 etoiles;VENDREDI;36;14;27;23;30;1;6;1;6;17;133;2138;6596;4979;72210;125446;72653;1021443;;395750;27173863.0;514292.2;51510.9;4702.9;195.0;44.2;83.7;29.4;15.6;25.2;9.7;;10.6;False;2007005;euromillions.csv
2007-02-09;2004-2011 : 50 boules / 9 etoiles;VENDREDI;36;16;46;30;14;8;2;1;17;33;226;2832;4273;10942;138995;225145;159121;1880989;;872969;100000000.0;355280.9;51939.1;5417.1;288.2;133.7;74.5;29.9;17.0;22.5;10.4;;9.4;False;2007006;euromillions.csv
2007-02-16;2004-2011 : 50 boules / 9 etoiles;VENDREDI;19;39;20;50;8;6;9;0;7;5;100;1518;2185;4264;71288;109769;64006;1041810;;329244;0.0;427057.8;169668.9;6059.6;266.1;129.4;94.7;28.9;17.2;27.7;9.3;;12.3;False;2007007;euromillions.csv
2007-02-23;2004-2011 : 50 boules / 9 etoiles;VENDREDI;20;2;22;18;15;5;2;0;15;13;249;2498;2774;9965;98747;115943;122923;1274259;;566979;0.0;203870.4;66755.9;2489.4;165.4;104.2;41.4;21.3;16.7;14.7;7.7;;7.3;False;2007008;euromillions.csv
2007-03-02;2004-2011 : 50 boules / 9 etoiles;VENDREDI;3;16;48;34;38;8;5;2;11;15;139;1864;2510;6542;75895;105150;92777;1096478;;490930;21100851.0;293848.7;61152.3;4713.6;234.3;121.8;66.7;29.3;19.5;20.7;9.5;;8.9;False;2007009;euromillions.csv
2007-03-09;2004-2011 : 50 boules / 9 etoiles;VENDREDI;43;25;3;2;48;9;6;0;4;6;59;955;1572;3281;52228;85533;56041;880878;;313212;0.0;728888.6;137897.8;10016.7;412.5;175.4;120.0;38.4;21.6;30.9;10.7;;12.7;False;2007010;euromillions.csv
2007-03-16;2004-2011 : 50 boules / 9 etoiles;VENDREDI;45;4;31;49;14;9;4;0;6;4;93;1284;1899;4723;57990;89372;69075;909586;;362129;0.0;489452.9;208348.2;6400.8;309.0;146.2;84.0;34.9;20.8;25.2;10.4;;11.0;False;2007011;euromillions.csv
2007-03-23;2004-2011 : 50 boules / 9 etoiles;VENDREDI;43;17;5;40;13;3;1;1;6;10;107;1699;2620;5472;81497;117172;78967;1144775;;393933;41023864.0;513550.1;87442.3;5837.2;245.0;111.2;76.0;26.0;16.7;23.2;8.7;;10.6;False;2007012;euromillions.csv
2007-03-30;2004-2011 : 50 boules / 9 etoiles;VENDREDI;19;9;46;17;41;1;8;0;4;7;89;1239;2057;3555;60164;103128;52189;892553;;281418;0.0;691860.2;112193.5;6303.0;301.8;127.2;105.1;31.7;17.0;31.5;10.0;;13.4;False;2007013;euromillions.csv
2007-04-06;2004-2011 : 50 boules / 9 etoiles;VENDREDI;41;48;29;23;15;6;3;1;4;7;79;1167;1698;4480;61761;89860;66901;932370;;367332;26945909.0;690622.8;111992.8;7088.1;319.8;153.8;83.3;30.8;19.5;24.5;9.6;;10.2;False;2007014;euromillions.csv
2007-04-13;2004-2011 : 50 boules / 9 etoiles;VENDREDI;20;41;38;7;25;3;7;1;7;9;163;1520;2210;7741;73439;102623;120877;1095649;;639307;15000000.0;463378.8;102277.3;4033.7;288.3;138.8;56.6;30.4;20.0;15.9;9.6;;6.9;False;2007015;euromillions.csv
2007-04-20;2004-2011 : 50 boules / 9 etoiles;VENDREDI;41;26;32;45;23;3;7;0;2;3;166;1358;2043;6498;58066;88523;88082;826026;;487785;0.0;1318922.5;249525.8;3221.0;262.4;122.1;54.8;31.3;18.9;17.8;10.3;;7.3;False;2007016;euromillions.csv
2007-04-27;2004-2011 : 50 boules / 9 etoiles;VENDREDI;44;18;7;36;27;1;2;0;21;42;99;2336;3608;3724;78227;118911;52694;1000480;;275854;0.0;130508.2;18518.0;5611.5;158.5;71.8;99.4;24.1;14.6;30.9;8.8;;13.5;False;2007017;euromillions.csv
2007-05-04;2004-2011 : 50 boules / 9 etoiles;VENDREDI;17;41;35;6;45;1;5;0;6;6;97;1343;2007;4508;63720;90880;71629;990868;;399788;0.0;491548.5;139493.5;6163.1;296.7;139.0;88.4;31.8;20.6;24.4;9.6;;10.0;False;2007018;euromillions.csv
2007-05-11;2004-2011 : 50 boules / 9 etoiles;VENDREDI;12;26;49;7;29;6;2;3;6;13;189;1891;3159;7262;81233;129523;98122;1132650;;502440;17782555.0;529655.2;69372.7;3408.3;227.1;95.1;59.1;26.9;15.5;19.2;9.0;;8.6;False;2007019;euromillions.csv
2007-05-18;2004-2011 : 50 boules / 9 etoiles;VENDREDI;49;37;34;26;39;2;6;1;2;6;89;978;1487;4710;49157;76138;71949;755372;;375319;15000000.0;1309909.8;123910.3;5966.7;361.9;166.6;75.1;36.7;21.8;21.6;11.2;;9.5;False;2007020;euromillions.csv
2007-05-25;2004-2011 : 50 boules / 9 etoiles;VENDREDI;49;26;50;29;25;8;7;1;10;11;85;1250;2064;3329;55510;92448;47876;873481;;253331;15000000.0;264448.1;68223.7;6306.3;285.8;121.1;107.3;32.8;18.1;32.8;9.8;;14.2;False;2007021;euromillions.csv
2007-06-01;2004-2011 : 50 boules / 9 etoiles;VENDREDI;22;41;42;37;6;6;9;1;6;6;62;1140;1689;3565;52804;80990;54051;816270;;302973;15000000.0;442987.6;125712.7;8689.8;315.0;148.8;100.7;34.6;20.8;29.2;10.5;;11.9;False;2007022;euromillions.csv
2007-06-08;2004-2011 : 50 boules / 9 etoiles;VENDREDI;15;17;25;45;1;8;2;0;2;14;118;1411;2511;5394;65211;116928;75077;878952;;393104;0.0;1298404.0;52638.0;4460.8;248.7;97.8;65.0;27.4;14.1;20.5;9.5;;9.0;False;2007023;euromillions.csv
2007-06-15;2004-2011 : 50 boules / 9 etoiles;VENDREDI;5;14;40;7;21;3;8;1;13;16;183;2442;4062;6029;92736;144295;73726;1100213;;361962;26938896.0;212374.5;48968.1;3058.1;152.7;64.2;61.8;20.5;12.1;22.2;8.1;;10.4;False;2007024;euromillions.csv
2007-06-22;2004-2011 : 50 boules / 9 etoiles;VENDREDI;22;17;16;11;34;5;6;0;8;8;122;1663;2116;5101;78658;96825;66835;1102275;;325139;0.0;322741.8;91588.8;4289.8;209.8;115.4;68.4;22.6;16.9;22.9;7.5;;10.8;False;2007025;euromillions.csv
2007-06-29;2004-2011 : 50 boules / 9 etoiles;VENDREDI;28;8;33;45;12;1;3;0;13;18;83;1831;2753;4582;76184;114610;66071;1031552;;342852;0.0;210200.1;43081.5;6673.5;201.6;93.8;80.5;24.7;15.1;24.5;8.5;;10.8;False;2007026;euromillions.csv
2007-07-06;2004-2011 : 50 boules / 9 etoiles;VENDREDI;39;41;4;19;5;9;8;0;11;15;73;1225;1929;3439;63676;103702;52820;1001577;;280367;0.0;275011.3;57232.0;8400.0;333.7;148.3;118.8;32.7;18.5;34.0;9.7;;14.7;False;2007027;euromillions.csv
