date_tirage;regime;position;numero;type
2005-01-28;2004-2011 : 50 boules / 9 etoiles;etoile_1;5;etoile
2005-01-28;2004-2011 : 50 boules / 9 etoiles;etoile_2;7;etoile
2005-02-04;2004-2011 : 50 boules / 9 etoiles;boule_2;1;boule
2005-02-04;2004-2011 : 50 boules / 9 etoiles;boule_5;8;boule
2005-02-04;2004-2011 : 50 boules / 9 etoiles;boule_1;11;boule
2005-02-04;2004-2011 : 50 boules / 9 etoiles;boule_4;30;boule
2005-02-04;2004-2011 : 50 boules / 9 etoiles;boule_3;40;boule
2005-02-04;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-02-04;2004-2011 : 50 boules / 9 etoiles;etoile_2;8;etoile
2005-02-11;2004-2011 : 50 boules / 9 etoiles;boule_1;11;boule
2005-02-11;2004-2011 : 50 boules / 9 etoiles;boule_2;13;boule
2005-02-11;2004-2011 : 50 boules / 9 etoiles;boule_3;25;boule
2005-02-11;2004-2011 : 50 boules / 9 etoiles;boule_4;32;boule
2005-02-11;2004-2011 : 50 boules / 9 etoiles;boule_5;50;boule
2005-02-11;2004-2011 : 50 boules / 9 etoiles;etoile_2;4;etoile
2005-02-11;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-02-18;2004-2011 : 50 boules / 9 etoiles;boule_3;20;boule
2005-02-18;2004-2011 : 50 boules / 9 etoiles;boule_4;21;boule
2005-02-18;2004-2011 : 50 boules / 9 etoiles;boule_5;26;boule
2005-02-18;2004-2011 : 50 boules / 9 etoiles;boule_1;32;boule
2005-02-18;2004-2011 : 50 boules / 9 etoiles;boule_2;46;boule
2005-02-18;2004-2011 : 50 boules / 9 etoiles;etoile_1;8;etoile
2005-02-18;2004-2011 : 50 boules / 9 etoiles;etoile_2;9;etoile
2005-02-25;2004-2011 : 50 boules / 9 etoiles;boule_2;3;boule
2005-02-25;2004-2011 : 50 boules / 9 etoiles;boule_3;27;boule
2005-02-25;2004-2011 : 50 boules / 9 etoiles;boule_5;30;boule
2005-02-25;2004-2011 : 50 boules / 9 etoiles;boule_1;43;boule
2005-02-25;2004-2011 : 50 boules / 9 etoiles;boule_4;44;boule
2005-02-25;2004-2011 : 50 boules / 9 etoiles;etoile_2;4;etoile
2005-02-25;2004-2011 : 50 boules / 9 etoiles;etoile_1;8;etoile
2005-03-04;2004-2011 : 50 boules / 9 etoiles;boule_1;12;boule
2005-03-04;2004-2011 : 50 boules / 9 etoiles;boule_5;24;boule
2005-03-04;2004-2011 : 50 boules / 9 etoiles;boule_2;32;boule
2005-03-04;2004-2011 : 50 boules / 9 etoiles;boule_3;37;boule
2005-03-04;2004-2011 : 50 boules / 9 etoiles;boule_4;39;boule
2005-03-04;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-03-04;2004-2011 : 50 boules / 9 etoiles;etoile_2;9;etoile
2005-03-11;2004-2011 : 50 boules / 9 etoiles;boule_5;8;boule
2005-03-11;2004-2011 : 50 boules / 9 etoiles;boule_2;12;boule
2005-03-11;2004-2011 : 50 boules / 9 etoiles;boule_4;23;boule
2005-03-11;2004-2011 : 50 boules / 9 etoiles;boule_1;40;boule
2005-03-11;2004-2011 : 50 boules / 9 etoiles;boule_3;43;boule
2005-03-11;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2005-03-11;2004-2011 : 50 boules / 9 etoiles;etoile_2;4;etoile
2005-03-18;2004-2011 : 50 boules / 9 etoiles;boule_4;6;boule
2005-03-18;2004-2011 : 50 boules / 9 etoiles;boule_3;23;boule
2005-03-18;2004-2011 : 50 boules / 9 etoiles;boule_2;39;boule
2005-03-18;2004-2011 : 50 boules / 9 etoiles;boule_5;43;boule
2005-03-18;2004-2011 : 50 boules / 9 etoiles;boule_1;48;boule
2005-03-18;2004-2011 : 50 boules / 9 etoiles;etoile_1;5;etoile
2005-03-18;2004-2011 : 50 boules / 9 etoiles;etoile_2;7;etoile
2005-03-25;2004-2011 : 50 boules / 9 etoiles;boule_4;4;boule
2005-03-25;2004-2011 : 50 boules / 9 etoiles;boule_1;29;boule
2005-03-25;2004-2011 : 50 boules / 9 etoiles;boule_2;33;boule
2005-03-25;2004-2011 : 50 boules / 9 etoiles;boule_5;37;boule
2005-03-25;2004-2011 : 50 boules / 9 etoiles;boule_3;38;boule
2005-03-25;2004-2011 : 50 boules / 9 etoiles;etoile_2;6;etoile
2005-03-25;2004-2011 : 50 boules / 9 etoiles;etoile_1;9;etoile
2005-04-01;2004-2011 : 50 boules / 9 etoiles;boule_4;25;boule
2005-04-01;2004-2011 : 50 boules / 9 etoiles;boule_1;26;boule
2005-04-01;2004-2011 : 50 boules / 9 etoiles;boule_5;41;boule
2005-04-01;2004-2011 : 50 boules / 9 etoiles;boule_2;44;boule
2005-04-01;2004-2011 : 50 boules / 9 etoiles;boule_3;47;boule
2005-04-01;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-04-01;2004-2011 : 50 boules / 9 etoiles;etoile_2;7;etoile
2005-04-08;2004-2011 : 50 boules / 9 etoiles;boule_5;7;boule
2005-04-08;2004-2011 : 50 boules / 9 etoiles;boule_4;11;boule
2005-04-08;2004-2011 : 50 boules / 9 etoiles;boule_3;25;boule
2005-04-08;2004-2011 : 50 boules / 9 etoiles;boule_1;31;boule
2005-04-08;2004-2011 : 50 boules / 9 etoiles;boule_2;50;boule
2005-04-08;2004-2011 : 50 boules / 9 etoiles;etoile_2;1;etoile
2005-04-08;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-04-15;2004-2011 : 50 boules / 9 etoiles;boule_1;6;boule
2005-04-15;2004-2011 : 50 boules / 9 etoiles;boule_5;28;boule
2005-04-15;2004-2011 : 50 boules / 9 etoiles;boule_2;31;boule
2005-04-15;2004-2011 : 50 boules / 9 etoiles;boule_4;38;boule
2005-04-15;2004-2011 : 50 boules / 9 etoiles;boule_3;42;boule
2005-04-15;2004-2011 : 50 boules / 9 etoiles;etoile_2;3;etoile
2005-04-15;2004-2011 : 50 boules / 9 etoiles;etoile_1;9;etoile
2005-04-22;2004-2011 : 50 boules / 9 etoiles;boule_5;3;boule
2005-04-22;2004-2011 : 50 boules / 9 etoiles;boule_2;10;boule
2005-04-22;2004-2011 : 50 boules / 9 etoiles;boule_1;13;boule
2005-04-22;2004-2011 : 50 boules / 9 etoiles;boule_3;24;boule
2005-04-22;2004-2011 : 50 boules / 9 etoiles;boule_4;47;boule
2005-04-22;2004-2011 : 50 boules / 9 etoiles;etoile_2;5;etoile
2005-04-22;2004-2011 : 50 boules / 9 etoiles;etoile_1;9;etoile
2005-04-29;2004-2011 : 50 boules / 9 etoiles;boule_4;3;boule
2005-04-29;2004-2011 : 50 boules / 9 etoiles;boule_3;9;boule
2005-04-29;2004-2011 : 50 boules / 9 etoiles;boule_2;35;boule
2005-04-29;2004-2011 : 50 boules / 9 etoiles;boule_5;39;boule
2005-04-29;2004-2011 : 50 boules / 9 etoiles;boule_1;42;boule
2005-04-29;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2005-04-29;2004-2011 : 50 boules / 9 etoiles;etoile_2;8;etoile
2005-05-06;2004-2011 : 50 boules / 9 etoiles;boule_4;7;boule
2005-05-06;2004-2011 : 50 boules / 9 etoiles;boule_3;12;boule
2005-05-06;2004-2011 : 50 boules / 9 etoiles;boule_2;21;boule
2005-05-06;2004-2011 : 50 boules / 9 etoiles;boule_5;26;boule
2005-05-06;2004-2011 : 50 boules / 9 etoiles;boule_1;44;boule
2005-05-06;2004-2011 : 50 boules / 9 etoiles;etoile_1;6;etoile
2005-05-06;2004-2011 : 50 boules / 9 etoiles;etoile_2;8;etoile
2005-05-13;2004-2011 : 50 boules / 9 etoiles;boule_1;12;boule
2005-05-13;2004-2011 : 50 boules / 9 etoiles;boule_4;17;boule
2005-05-13;2004-2011 : 50 boules / 9 etoiles;boule_3;31;boule
2005-05-13;2004-2011 : 50 boules / 9 etoiles;boule_5;32;boule
2005-05-13;2004-2011 : 50 boules / 9 etoiles;boule_2;40;boule
2005-05-13;2004-2011 : 50 boules / 9 etoiles;etoile_2;2;etoile
2005-05-13;2004-2011 : 50 boules / 9 etoiles;etoile_1;9;etoile
2005-05-20;2004-2011 : 50 boules / 9 etoiles;boule_2;6;boule
2005-05-20;2004-2011 : 50 boules / 9 etoiles;boule_4;7;boule
2005-05-20;2004-2011 : 50 boules / 9 etoiles;boule_5;13;boule
2005-05-20;2004-2011 : 50 boules / 9 etoiles;boule_1;28;boule
2005-05-20;2004-2011 : 50 boules / 9 etoiles;boule_3;47;boule
2005-05-20;2004-2011 : 50 boules / 9 etoiles;etoile_2;5;etoile
2005-05-20;2004-2011 : 50 boules / 9 etoiles;etoile_1;8;etoile
2005-05-27;2004-2011 : 50 boules / 9 etoiles;boule_4;2;boule
2005-05-27;2004-2011 : 50 boules / 9 etoiles;boule_5;24;boule
2005-05-27;2004-2011 : 50 boules / 9 etoiles;boule_3;31;boule
2005-05-27;2004-2011 : 50 boules / 9 etoiles;boule_2;48;boule
2005-05-27;2004-2011 : 50 boules / 9 etoiles;boule_1;50;boule
2005-05-27;2004-2011 : 50 boules / 9 etoiles;etoile_2;4;etoile
2005-05-27;2004-2011 : 50 boules / 9 etoiles;etoile_1;9;etoile
2005-06-03;2004-2011 : 50 boules / 9 etoiles;boule_3;3;boule
2005-06-03;2004-2011 : 50 boules / 9 etoiles;boule_1;8;boule
2005-06-03;2004-2011 : 50 boules / 9 etoiles;boule_2;11;boule
2005-06-03;2004-2011 : 50 boules / 9 etoiles;boule_4;17;boule
2005-06-03;2004-2011 : 50 boules / 9 etoiles;boule_5;50;boule
2005-06-03;2004-2011 : 50 boules / 9 etoiles;etoile_2;1;etoile
2005-06-03;2004-2011 : 50 boules / 9 etoiles;etoile_1;5;etoile
2005-06-10;2004-2011 : 50 boules / 9 etoiles;boule_5;6;boule
2005-06-10;2004-2011 : 50 boules / 9 etoiles;boule_4;7;boule
2005-06-10;2004-2011 : 50 boules / 9 etoiles;boule_2;32;boule
2005-06-10;2004-2011 : 50 boules / 9 etoiles;boule_1;37;boule
2005-06-10;2004-2011 : 50 boules / 9 etoiles;boule_3;47;boule
2005-06-10;2004-2011 : 50 boules / 9 etoiles;etoile_2;1;etoile
2005-06-10;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-06-17;2004-2011 : 50 boules / 9 etoiles;boule_2;4;boule
2005-06-17;2004-2011 : 50 boules / 9 etoiles;boule_1;8;boule
2005-06-17;2004-2011 : 50 boules / 9 etoiles;boule_3;10;boule
2005-06-17;2004-2011 : 50 boules / 9 etoiles;boule_5;18;boule
2005-06-17;2004-2011 : 50 boules / 9 etoiles;boule_4;21;boule
2005-06-17;2004-2011 : 50 boules / 9 etoiles;etoile_2;1;etoile
2005-06-17;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-06-24;2004-2011 : 50 boules / 9 etoiles;boule_1;6;boule
2005-06-24;2004-2011 : 50 boules / 9 etoiles;boule_3;8;boule
2005-06-24;2004-2011 : 50 boules / 9 etoiles;boule_4;14;boule
2005-06-24;2004-2011 : 50 boules / 9 etoiles;boule_2;15;boule
2005-06-24;2004-2011 : 50 boules / 9 etoiles;boule_5;45;boule
2005-06-24;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-06-24;2004-2011 : 50 boules / 9 etoiles;etoile_2;8;etoile
2005-07-01;2004-2011 : 50 boules / 9 etoiles;boule_4;4;boule
2005-07-01;2004-2011 : 50 boules / 9 etoiles;boule_3;5;boule
2005-07-01;2004-2011 : 50 boules / 9 etoiles;boule_1;23;boule
2005-07-01;2004-2011 : 50 boules / 9 etoiles;boule_5;25;boule
2005-07-01;2004-2011 : 50 boules / 9 etoiles;boule_2;28;boule
2005-07-01;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-07-01;2004-2011 : 50 boules / 9 etoiles;etoile_2;4;etoile
2005-07-08;2004-2011 : 50 boules / 9 etoiles;boule_4;35;boule
2005-07-08;2004-2011 : 50 boules / 9 etoiles;boule_3;36;boule
2005-07-08;2004-2011 : 50 boules / 9 etoiles;boule_1;42;boule
2005-07-08;2004-2011 : 50 boules / 9 etoiles;boule_2;46;boule
2005-07-08;2004-2011 : 50 boules / 9 etoiles;boule_5;49;boule
2005-07-08;2004-2011 : 50 boules / 9 etoiles;etoile_2;2;etoile
2005-07-08;2004-2011 : 50 boules / 9 etoiles;etoile_1;8;etoile
2005-07-15;2004-2011 : 50 boules / 9 etoiles;boule_3;1;boule
2005-07-15;2004-2011 : 50 boules / 9 etoiles;boule_4;11;boule
2005-07-15;2004-2011 : 50 boules / 9 etoiles;boule_5;12;boule
2005-07-15;2004-2011 : 50 boules / 9 etoiles;boule_2;23;boule
2005-07-15;2004-2011 : 50 boules / 9 etoiles;boule_1;42;boule
2005-07-15;2004-2011 : 50 boules / 9 etoiles;etoile_2;3;etoile
2005-07-15;2004-2011 : 50 boules / 9 etoiles;etoile_1;6;etoile
2005-07-22;2004-2011 : 50 boules / 9 etoiles;boule_4;3;boule
2005-07-22;2004-2011 : 50 boules / 9 etoiles;boule_2;14;boule
2005-07-22;2004-2011 : 50 boules / 9 etoiles;boule_3;41;boule
2005-07-22;2004-2011 : 50 boules / 9 etoiles;boule_5;48;boule
2005-07-22;2004-2011 : 50 boules / 9 etoiles;boule_1;49;boule
2005-07-22;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2005-07-22;2004-2011 : 50 boules / 9 etoiles;etoile_2;4;etoile
2005-07-29;2004-2011 : 50 boules / 9 etoiles;boule_2;3;boule
2005-07-29;2004-2011 : 50 boules / 9 etoiles;boule_3;19;boule
2005-07-29;2004-2011 : 50 boules / 9 etoiles;boule_5;26;boule
2005-07-29;2004-2011 : 50 boules / 9 etoiles;boule_4;49;boule
2005-07-29;2004-2011 : 50 boules / 9 etoiles;boule_1;50;boule
2005-07-29;2004-2011 : 50 boules / 9 etoiles;etoile_2;4;etoile
2005-07-29;2004-2011 : 50 boules / 9 etoiles;etoile_1;5;etoile
2005-08-05;2004-2011 : 50 boules / 9 etoiles;boule_3;2;boule
2005-08-05;2004-2011 : 50 boules / 9 etoiles;boule_2;11;boule
2005-08-05;2004-2011 : 50 boules / 9 etoiles;boule_1;21;boule
2005-08-05;2004-2011 : 50 boules / 9 etoiles;boule_4;22;boule
2005-08-05;2004-2011 : 50 boules / 9 etoiles;boule_5;30;boule
2005-08-05;2004-2011 : 50 boules / 9 etoiles;etoile_1;4;etoile
2005-08-05;2004-2011 : 50 boules / 9 etoiles;etoile_2;6;etoile
2005-08-12;2004-2011 : 50 boules / 9 etoiles;boule_4;15;boule
2005-08-12;2004-2011 : 50 boules / 9 etoiles;boule_2;23;boule
2005-08-12;2004-2011 : 50 boules / 9 etoiles;boule_5;30;boule
2005-08-12;2004-2011 : 50 boules / 9 etoiles;boule_1;37;boule
2005-08-12;2004-2011 : 50 boules / 9 etoiles;boule_3;40;boule
2005-08-12;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-08-12;2004-2011 : 50 boules / 9 etoiles;etoile_2;9;etoile
2005-08-19;2004-2011 : 50 boules / 9 etoiles;boule_3;11;boule
2005-08-19;2004-2011 : 50 boules / 9 etoiles;boule_4;24;boule
2005-08-19;2004-2011 : 50 boules / 9 etoiles;boule_2;29;boule
2005-08-19;2004-2011 : 50 boules / 9 etoiles;boule_5;31;boule
2005-08-19;2004-2011 : 50 boules / 9 etoiles;boule_1;41;boule
2005-08-19;2004-2011 : 50 boules / 9 etoiles;etoile_2;1;etoile
2005-08-19;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-08-26;2004-2011 : 50 boules / 9 etoiles;boule_5;9;boule
2005-08-26;2004-2011 : 50 boules / 9 etoiles;boule_1;29;boule
2005-08-26;2004-2011 : 50 boules / 9 etoiles;boule_2;35;boule
2005-08-26;2004-2011 : 50 boules / 9 etoiles;boule_3;40;boule
2005-08-26;2004-2011 : 50 boules / 9 etoiles;boule_4;41;boule
2005-08-26;2004-2011 : 50 boules / 9 etoiles;etoile_2;1;etoile
2005-08-26;2004-2011 : 50 boules / 9 etoiles;etoile_1;6;etoile
2005-09-02;2004-2011 : 50 boules / 9 etoiles;boule_2;3;boule
2005-09-02;2004-2011 : 50 boules / 9 etoiles;boule_3;4;boule
2005-09-02;2004-2011 : 50 boules / 9 etoiles;boule_5;14;boule
2005-09-02;2004-2011 : 50 boules / 9 etoiles;boule_1;43;boule
2005-09-02;2004-2011 : 50 boules / 9 etoiles;boule_4;50;boule
2005-09-02;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-09-02;2004-2011 : 50 boules / 9 etoiles;etoile_2;6;etoile
2005-09-09;2004-2011 : 50 boules / 9 etoiles;boule_5;8;boule
2005-09-09;2004-2011 : 50 boules / 9 etoiles;boule_2;12;boule
2005-09-09;2004-2011 : 50 boules / 9 etoiles;boule_4;19;boule
2005-09-09;2004-2011 : 50 boules / 9 etoiles;boule_1;31;boule
2005-09-09;2004-2011 : 50 boules / 9 etoiles;boule_3;50;boule
2005-09-09;2004-2011 : 50 boules / 9 etoiles;etoile_2;6;etoile
2005-09-09;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-09-16;2004-2011 : 50 boules / 9 etoiles;boule_3;12;boule
2005-09-16;2004-2011 : 50 boules / 9 etoiles;boule_4;13;boule
2005-09-16;2004-2011 : 50 boules / 9 etoiles;boule_1;19;boule
2005-09-16;2004-2011 : 50 boules / 9 etoiles;boule_5;21;boule
2005-09-16;2004-2011 : 50 boules / 9 etoiles;boule_2;38;boule
2005-09-16;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-09-16;2004-2011 : 50 boules / 9 etoiles;etoile_2;9;etoile
2005-09-23;2004-2011 : 50 boules / 9 etoiles;boule_1;1;boule
2005-09-23;2004-2011 : 50 boules / 9 etoiles;boule_4;26;boule
2005-09-23;2004-2011 : 50 boules / 9 etoiles;boule_2;31;boule
2005-09-23;2004-2011 : 50 boules / 9 etoiles;boule_3;34;boule
2005-09-23;2004-2011 : 50 boules / 9 etoiles;boule_5;47;boule
2005-09-23;2004-2011 : 50 boules / 9 etoiles;etoile_1;4;etoile
2005-09-23;2004-2011 : 50 boules / 9 etoiles;etoile_2;9;etoile
2005-09-30;2004-2011 : 50 boules / 9 etoiles;boule_4;6;boule
2005-09-30;2004-2011 : 50 boules / 9 etoiles;boule_1;11;boule
2005-09-30;2004-2011 : 50 boules / 9 etoiles;boule_5;47;boule
2005-09-30;2004-2011 : 50 boules / 9 etoiles;boule_3;48;boule
2005-09-30;2004-2011 : 50 boules / 9 etoiles;boule_2;50;boule
2005-09-30;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2005-09-30;2004-2011 : 50 boules / 9 etoiles;etoile_2;6;etoile
2005-10-07;2004-2011 : 50 boules / 9 etoiles;boule_5;2;boule
2005-10-07;2004-2011 : 50 boules / 9 etoiles;boule_4;13;boule
2005-10-07;2004-2011 : 50 boules / 9 etoiles;boule_3;21;boule
2005-10-07;2004-2011 : 50 boules / 9 etoiles;boule_1;26;boule
2005-10-07;2004-2011 : 50 boules / 9 etoiles;boule_2;44;boule
2005-10-07;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-10-07;2004-2011 : 50 boules / 9 etoiles;etoile_2;9;etoile
2005-10-14;2004-2011 : 50 boules / 9 etoiles;boule_1;10;boule
2005-10-14;2004-2011 : 50 boules / 9 etoiles;boule_3;11;boule
2005-10-14;2004-2011 : 50 boules / 9 etoiles;boule_2;19;boule
2005-10-14;2004-2011 : 50 boules / 9 etoiles;boule_5;20;boule
2005-10-14;2004-2011 : 50 boules / 9 etoiles;boule_4;23;boule
2005-10-14;2004-2011 : 50 boules / 9 etoiles;etoile_2;1;etoile
2005-10-14;2004-2011 : 50 boules / 9 etoiles;etoile_1;6;etoile
2005-10-21;2004-2011 : 50 boules / 9 etoiles;boule_4;1;boule
2005-10-21;2004-2011 : 50 boules / 9 etoiles;boule_2;14;boule
2005-10-21;2004-2011 : 50 boules / 9 etoiles;boule_1;19;boule
2005-10-21;2004-2011 : 50 boules / 9 etoiles;boule_5;29;boule
2005-10-21;2004-2011 : 50 boules / 9 etoiles;boule_3;33;boule
2005-10-21;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2005-10-21;2004-2011 : 50 boules / 9 etoiles;etoile_2;8;etoile
2005-10-28;2004-2011 : 50 boules / 9 etoiles;boule_1;14;boule
2005-10-28;2004-2011 : 50 boules / 9 etoiles;boule_5;36;boule
2005-10-28;2004-2011 : 50 boules / 9 etoiles;boule_4;44;boule
2005-10-28;2004-2011 : 50 boules / 9 etoiles;boule_3;47;boule
2005-10-28;2004-2011 : 50 boules / 9 etoiles;boule_2;50;boule
2005-10-28;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-10-28;2004-2011 : 50 boules / 9 etoiles;etoile_2;5;etoile
2005-11-04;2004-2011 : 50 boules / 9 etoiles;boule_5;26;boule
2005-11-04;2004-2011 : 50 boules / 9 etoiles;boule_3;36;boule
2005-11-04;2004-2011 : 50 boules / 9 etoiles;boule_4;37;boule
2005-11-04;2004-2011 : 50 boules / 9 etoiles;boule_1;38;boule
2005-11-04;2004-2011 : 50 boules / 9 etoiles;boule_2;42;boule
2005-11-04;2004-2011 : 50 boules / 9 etoiles;etoile_1;2;etoile
2005-11-04;2004-2011 : 50 boules / 9 etoiles;etoile_2;6;etoile
2005-11-11;2004-2011 : 50 boules / 9 etoiles;boule_5;15;boule
2005-11-11;2004-2011 : 50 boules / 9 etoiles;boule_2;16;boule
2005-11-11;2004-2011 : 50 boules / 9 etoiles;boule_3;36;boule
2005-11-11;2004-2011 : 50 boules / 9 etoiles;boule_1;41;boule
2005-11-11;2004-2011 : 50 boules / 9 etoiles;boule_4;42;boule
2005-11-11;2004-2011 : 50 boules / 9 etoiles;etoile_2;3;etoile
2005-11-11;2004-2011 : 50 boules / 9 etoiles;etoile_1;5;etoile
2005-11-18;2004-2011 : 50 boules / 9 etoiles;boule_2;17;boule
2005-11-18;2004-2011 : 50 boules / 9 etoiles;boule_3;18;boule
2005-11-18;2004-2011 : 50 boules / 9 etoiles;boule_5;25;boule
2005-11-18;2004-2011 : 50 boules / 9 etoiles;boule_1;34;boule
2005-11-18;2004-2011 : 50 boules / 9 etoiles;boule_4;48;boule
2005-11-18;2004-2011 : 50 boules / 9 etoiles;etoile_2;2;etoile
2005-11-18;2004-2011 : 50 boules / 9 etoiles;etoile_1;3;etoile
2005-11-25;2004-2011 : 50 boules / 9 etoiles;boule_5;1;boule
2005-11-25;2004-2011 : 50 boules / 9 etoiles;boule_4;6;boule
2005-11-25;2004-2011 : 50 boules / 9 etoiles;boule_1;27;boule
2005-11-25;2004-2011 : 50 boules / 9 etoiles;boule_2;39;boule
2005-11-25;2004-2011 : 50 boules / 9 etoiles;boule_3;47;boule
2005-11-25;2004-2011 : 50 boules / 9 etoiles;etoile_2;1;etoile
2005-11-25;2004-2011 : 50 boules / 9 etoiles;etoile_1;6;etoile
2005-12-02;2004-2011 : 50 boules / 9 etoiles;boule_1;1;boule
2005-12-02;2004-2011 : 50 boules / 9 etoiles;boule_4;9;boule
2005-12-02;2004-2011 : 50 boules / 9 etoiles;boule_3;20;boule
2005-12-02;2004-2011 : 50 boules / 9 etoiles;boule_5;23;boule
2005-12-02;2004-2011 : 50 boules / 9 etoiles;boule_2;30;boule
2005-12-02;2004-2011 : 50 boules / 9 etoiles;etoile_1;4;etoile
2005-12-02;2004-2011 : 50 boules / 9 etoiles;etoile_2;7;etoile
2005-12-09;2004-2011 : 50 boules / 9 etoiles;boule_1;11;boule
2005-12-09;2004-2011 : 50 boules / 9 etoiles;boule_5;18;boule
2005-12-09;2004-2011 : 50 boules / 9 etoiles;boule_4;35;boule
2005-12-09;2004-2011 : 50 boules / 9 etoiles;boule_3;38;boule
2005-12-09;2004-2011 : 50 boules / 9 etoiles;boule_2;42;boule
2005-12-09;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2005-12-09;2004-2011 : 50 boules / 9 etoiles;etoile_2;5;etoile
2005-12-16;2004-2011 : 50 boules / 9 etoiles;boule_1;2;boule
2005-12-16;2004-2011 : 50 boules / 9 etoiles;boule_3;3;boule
2005-12-16;2004-2011 : 50 boules / 9 etoiles;boule_4;15;boule
2005-12-16;2004-2011 : 50 boules / 9 etoiles;boule_2;18;boule
2005-12-16;2004-2011 : 50 boules / 9 etoiles;boule_5;32;boule
2005-12-16;2004-2011 : 50 boules / 9 etoiles;etoile_2;6;etoile
2005-12-16;2004-2011 : 50 boules / 9 etoiles;etoile_1;7;etoile
2005-12-23;2004-2011 : 50 boules / 9 etoiles;boule_5;15;boule
2005-12-23;2004-2011 : 50 boules / 9 etoiles;boule_1;31;boule
2005-12-23;2004-2011 : 50 boules / 9 etoiles;boule_4;36;boule
2005-12-23;2004-2011 : 50 boules / 9 etoiles;boule_3;37;boule
2005-12-23;2004-2011 : 50 boules / 9 etoiles;boule_2;42;boule
2005-12-23;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2005-12-23;2004-2011 : 50 boules / 9 etoiles;etoile_2;7;etoile
2005-12-30;2004-2011 : 50 boules / 9 etoiles;boule_4;8;boule
2005-12-30;2004-2011 : 50 boules / 9 etoiles;boule_5;16;boule
2005-12-30;2004-2011 : 50 boules / 9 etoiles;boule_1;19;boule
2005-12-30;2004-2011 : 50 boules / 9 etoiles;boule_3;43;boule
2005-12-30;2004-2011 : 50 boules / 9 etoiles;boule_2;45;boule
2005-12-30;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2005-12-30;2004-2011 : 50 boules / 9 etoiles;etoile_2;4;etoile
2006-01-06;2004-2011 : 50 boules / 9 etoiles;boule_5;2;boule
2006-01-06;2004-2011 : 50 boules / 9 etoiles;boule_1;6;boule
2006-01-06;2004-2011 : 50 boules / 9 etoiles;boule_4;9;boule
2006-01-06;2004-2011 : 50 boules / 9 etoiles;boule_3;14;boule
2006-01-06;2004-2011 : 50 boules / 9 etoiles;boule_2;26;boule
2006-01-06;2004-2011 : 50 boules / 9 etoiles;etoile_1;4;etoile
2006-01-06;2004-2011 : 50 boules / 9 etoiles;etoile_2;5;etoile
2006-01-13;2004-2011 : 50 boules / 9 etoiles;boule_5;8;boule
2006-01-13;2004-2011 : 50 boules / 9 etoiles;boule_1;12;boule
2006-01-13;2004-2011 : 50 boules / 9 etoiles;boule_2;19;boule
2006-01-13;2004-2011 : 50 boules / 9 etoiles;boule_3;33;boule
2006-01-13;2004-2011 : 50 boules / 9 etoiles;boule_4;34;boule
2006-01-13;2004-2011 : 50 boules / 9 etoiles;etoile_1;1;etoile
2006-01-13;2004-2011 : 50 boules / 9 etoiles;etoile_2;6;etoile
2006-01-20;2004-2011 : 50 boules / 9 etoiles;boule_2;12;boule
2006-01-20;2004-2011 : 50 boules / 9 etoiles;boule_1;15;boule
2006-01-20;2004-2011 : 50 boules / 9 etoiles;boule_4;33;boule
2006-01-20;2004-2011 : 50 boules / 9 etoiles;boule_5;44;boule
2006-01-20;2004-2011 : 50 boules / 9 etoiles;boule_3;50;boule
2006-01-20;2004-2011 : 50 boules / 9 etoiles;etoile_2;2;etoile
2006-01-20;2004-2011 : 50 boules / 9 etoiles;etoile_1;6;etoile
2006-01-27;2004-2011 : 50 boules / 9 etoiles;boule_1;9;boule
2006-01-27;2004-2011 : 50 boules / 9 etoiles;boule_3;15;boule
2006-01-27;2004-2011 : 50 boules / 9 etoiles;boule_2;21;boule
